,split,class_name,video_name,dataset,youtube_id,start_time,end_time
6753,train,hit,311590.mp4,Kinetics,nB7yriVxSj4,0,10
6755,train,hit,311265.mp4,Kinetics,gE2m54y8Beg,4,14
6756,train,hit,311338.mp4,Kinetics,49S2aDHKDZg,34,44
6757,train,hit,311559.mp4,Kinetics,TrNMwWSzo-Q,4,14
6758,train,hit,311606.mp4,Kinetics,4Fxuqarno2I,0,10
6759,train,hit,311765.mp4,Kinetics,F6yi1wqDOf0,56,66
6760,train,hit,311610.mp4,Kinetics,PipUUc5Bjps,0,10
6761,train,hit,311164.mp4,Kinetics,9QDMiJ8HKUo,0,10
6762,train,hit,311192.mp4,Kinetics,vSDW1J9FdkY,8,18
6763,train,hit,311488.mp4,Kinetics,Ics5WjpFOAw,61,71
6764,train,hit,311218.mp4,Kinetics,6hn9-4yEYGk,54,64
6767,train,hit,311569.mp4,Kinetics,TAC-rzIQmXw,1,11
6768,train,hit,311501.mp4,Kinetics,N0D5GyTBhFI,124,134
6769,train,hit,311776.mp4,Kinetics,bCPjEkfSCeI,25,35
6770,train,hit,311855.mp4,Kinetics,Hh-nWJznc5Q,3,13
6772,train,hit,311919.mp4,Kinetics,0SSgkZa--cs,0,10
6773,train,hit,311315.mp4,Kinetics,-VjtbdADLGA,62,72
6774,train,hit,311889.mp4,Kinetics,RHI89R_rbQk,3,13
6775,train,hit,311845.mp4,Kinetics,9k4LLX5I6D8,0,10
6777,train,hit,311415.mp4,Kinetics,dCLVUEYF_iA,5,15
6779,train,hit,311444.mp4,Kinetics,Da1KAHyGfuQ,160,170
6780,train,hit,311830.mp4,Kinetics,7DrI-PWCh5k,0,10
6781,train,hit,311721.mp4,Kinetics,OiuMvpCx9RY,1,11
6782,train,hit,311557.mp4,Kinetics,1N4IFMBcKSI,0,10
6783,train,hit,311556.mp4,Kinetics,Up5QYmsUA8o,35,45
6784,train,hit,311576.mp4,Kinetics,5R_yj97VAPY,8,18
6785,train,hit,311755.mp4,Kinetics,a2rQgSKkfqo,8,18
6786,train,hit,311349.mp4,Kinetics,zHELt-bURR4,0,10
6787,train,hit,311420.mp4,Kinetics,H03v-IPmkVE,135,145
6788,train,hit,311851.mp4,Kinetics,CR_n57lzdVk,3,13
6789,train,hit,311372.mp4,Kinetics,aniYZLf2vHc,35,45
6790,train,hit,311140.mp4,Kinetics,9-eiEWzjAc4,25,35
6792,train,hit,311730.mp4,Kinetics,9B8zn6U3F8w,13,23
6793,train,hit,311650.mp4,Kinetics,h-BalIfIUEw,11,21
6795,train,hit,311204.mp4,Kinetics,WNsMbB0rNrg,34,44
6796,train,hit,311086.mp4,Kinetics,30L6mn7aGB8,2,12
6797,train,hit,311547.mp4,Kinetics,oYfq4rnX8l8,2,12
6798,train,hit,311498.mp4,Kinetics,bjVWDWQfvxk,0,10
6799,train,hit,311276.mp4,Kinetics,5BX_afNg_UQ,0,10
6800,train,hit,311811.mp4,Kinetics,a6-uO6snhsw,0,10
6801,train,hit,311317.mp4,Kinetics,bI2OxqvGVXg,0,10
6802,train,hit,311376.mp4,Kinetics,YDurm7zVhmA,5,15
6803,train,hit,311516.mp4,Kinetics,PC9FCWVB8jE,0,10
6805,train,hit,311550.mp4,Kinetics,xFTSgAXzyNE,0,10
6807,train,hit,311625.mp4,Kinetics,SQYdgeXUiCk,9,19
6808,train,hit,311695.mp4,Kinetics,eE5PTZyZDQ0,1,11
6810,train,hit,311229.mp4,Kinetics,BbGCK7Op_ME,33,43
6813,train,hit,311150.mp4,Kinetics,_uGIrRB72bw,19,29
6814,train,hit,311452.mp4,Kinetics,e7ZB8OQuQW4,0,10
6815,train,hit,311195.mp4,Kinetics,1cyBIZlmn8k,4,14
6816,train,hit,311425.mp4,Kinetics,wVRLpoqi6gE,13,23
6817,train,hit,311071.mp4,Kinetics,JDFfmWuG1RA,0,10
6818,train,hit,311217.mp4,Kinetics,0h6SLqyCFf0,5,15
6820,train,hit,311210.mp4,Kinetics,sbsqghce9pQ,0,10
6821,train,hit,311267.mp4,Kinetics,M8nPNUPvXtc,1,11
6822,train,hit,311854.mp4,Kinetics,mFOdqODM2TQ,0,10
6823,train,hit,311910.mp4,Kinetics,C6zXthtHp8w,0,10
6825,train,hit,311377.mp4,Kinetics,Ij1_pbxJZLQ,22,32
6826,train,hit,311418.mp4,Kinetics,3pJcvGqOhZs,0,10
6827,train,hit,311305.mp4,Kinetics,Jip_8cQEgp8,1,11
6828,train,hit,311756.mp4,Kinetics,U3oGkomxS3M,0,10
6829,train,hit,311208.mp4,Kinetics,ZgC9eMs9nH8,0,10
6830,train,hit,311644.mp4,Kinetics,B02azRRxAIQ,0,10
6831,train,hit,311449.mp4,Kinetics,qcWYUA5U1N4,1,11
6832,train,hit,311647.mp4,Kinetics,s7Yk-yDVR8E,0,10
6834,train,hit,311114.mp4,Kinetics,lfaC80ZMBgs,0,10
6835,train,hit,311685.mp4,Kinetics,6NNuRsgFzT0,8,18
6836,train,hit,311319.mp4,Kinetics,lEp6ePuiTHI,4,14
6837,train,hit,311609.mp4,Kinetics,4F6c9p0Fm2Y,42,52
6838,train,hit,311088.mp4,Kinetics,5v8yrVbZuyY,0,10
6839,train,hit,311843.mp4,Kinetics,qPjFf3AZ_yo,3,13
6840,train,hit,311416.mp4,Kinetics,0sSvnB-V06M,23,33
6841,train,hit,311244.mp4,Kinetics,8hhQvCTKX3g,43,53
6842,train,hit,311282.mp4,Kinetics,qXD64xgILO0,12,22
6843,train,hit,311780.mp4,Kinetics,eIQh41hmTZU,2,12
6844,train,hit,311316.mp4,Kinetics,xoAD4HfnqMk,0,10
6848,train,hit,311700.mp4,Kinetics,JaO-ONx96KE,0,10
6849,train,hit,311829.mp4,Kinetics,Qc8sq4M8SEc,0,10
6850,train,hit,311496.mp4,Kinetics,PBVHhOe56wA,3,13
6851,train,hit,311863.mp4,Kinetics,tHWb483p2ps,106,116
6853,train,hit,311474.mp4,Kinetics,dGPOftiTawU,0,10
6854,train,hit,311295.mp4,Kinetics,hAFztXOFBrU,0,10
6857,train,hit,311386.mp4,Kinetics,Lc1TUnTKMLo,29,39
6860,train,hit,311641.mp4,Kinetics,ZIxbvkw5VLk,0,10
6861,train,hit,311646.mp4,Kinetics,h0MCGwiGs1w,0,10
6862,train,hit,311592.mp4,Kinetics,2Di0BdMeZ8k,14,24
6864,train,hit,311543.mp4,Kinetics,_9cGS5aZHO8,4,14
6865,train,hit,311149.mp4,Kinetics,aV_b5X-dVGc,3,13
6866,train,hit,311322.mp4,Kinetics,AuGH4_JfJTI,10,20
6867,train,hit,311901.mp4,Kinetics,SEo2wLKwHig,0,10
6868,train,hit,311899.mp4,Kinetics,cf6KCZdN-T8,16,26
6869,train,hit,311176.mp4,Kinetics,RAYtas3ZduQ,0,10
6870,train,hit,311201.mp4,Kinetics,p6azDzg2Xa8,14,24
6871,train,hit,311081.mp4,Kinetics,sVcVo00p6ig,4,14
6872,train,hit,311326.mp4,Kinetics,fbRtAQX3JJU,31,41
6873,train,hit,311926.mp4,Kinetics,0jKNLmKL7jQ,4,14
6874,train,hit,311626.mp4,Kinetics,eHRdhdpBukA,20,30
6876,train,hit,311697.mp4,Kinetics,4HYEgg-wpwU,4,14
6877,train,hit,311920.mp4,Kinetics,rH5JGpvDV30,0,10
6879,train,hit,311895.mp4,Kinetics,1O6jbiLkwyE,40,50
6880,train,hit,311499.mp4,Kinetics,q24X9cFzT1U,1,11
6882,train,hit,311136.mp4,Kinetics,2wDvmbhhjnU,0,10
6883,train,hit,311412.mp4,Kinetics,VeK2VDrqrMA,6,16
6884,train,hit,311288.mp4,Kinetics,a3Uv77zrKB8,0,10
6885,train,hit,311738.mp4,Kinetics,9Y9x7nWaHOA,0,10
6886,train,hit,311106.mp4,Kinetics,mF8ZNWEcdVY,0,10
6889,train,hit,311568.mp4,Kinetics,QBNMaNlKlHM,6,16
6890,train,hit,311508.mp4,Kinetics,nDvbHjC7Rgk,131,141
6891,train,hit,311821.mp4,Kinetics,8DqoXpjl1ss,4,14
6892,train,hit,311886.mp4,Kinetics,B87aKggCItE,10,20
6895,train,hit,311284.mp4,Kinetics,cBbfnvAt2IE,5,15
6897,train,hit,311394.mp4,Kinetics,F4diYLJPYCA,3,13
6898,train,hit,311393.mp4,Kinetics,8igz24dAqH8,0,10
6899,train,hit,311279.mp4,Kinetics,LC6ENEQPmHg,2,12
6900,train,hit,311177.mp4,Kinetics,IcgiDP4B45c,0,10
6901,train,hit,311801.mp4,Kinetics,sFgQe7ZUK1o,5,15
6902,train,hit,311337.mp4,Kinetics,r2yGIEXnYSw,0,10
6903,train,hit,311897.mp4,Kinetics,uJOyMQ_r_n4,0,10
6904,train,hit,311145.mp4,Kinetics,mhlAfw1aVeo,0,10
6905,train,hit,311838.mp4,Kinetics,ipyfJBKr0Ms,3,13
6906,train,hit,311552.mp4,Kinetics,jdxLd56jres,0,10
6907,train,hit,311447.mp4,Kinetics,mkytINnhUfo,0,10
6909,train,hit,311928.mp4,Kinetics,nf-7yRxLJm8,0,10
6910,train,hit,311404.mp4,Kinetics,YqC-VKphV0Y,7,17
6912,train,hit,311224.mp4,Kinetics,GJWF4zvL9LE,98,108
6913,train,hit,311591.mp4,Kinetics,6ihV6TAu6NY,3,13
6914,train,hit,311107.mp4,Kinetics,cp-id9MYna4,47,57
6915,train,hit,311668.mp4,Kinetics,7Dany0d_Nm4,0,10
6916,train,hit,311231.mp4,Kinetics,O896IFTOpeI,0,10
6917,train,hit,311146.mp4,Kinetics,n79dTsQn9LI,0,10
6918,train,hit,311280.mp4,Kinetics,Y_9SG3DD_tg,3,13
6919,train,hit,311370.mp4,Kinetics,IR0TZX1hdjk,14,24
6921,train,hit,311805.mp4,Kinetics,P7XCq9gaAek,21,31
6922,train,hit,311463.mp4,Kinetics,SQlqEXJcMDs,91,101
6924,train,hit,311472.mp4,Kinetics,cJXFaHud9DI,1,11
6925,train,hit,311299.mp4,Kinetics,UX4lN6JsUzU,138,148
6926,train,hit,311309.mp4,Kinetics,t0k_PLuRy1A,0,10
6927,train,hit,311324.mp4,Kinetics,odNs7HaL7SM,0,10
6929,train,hit,311796.mp4,Kinetics,6ZOA0OPJoxg,0,10
6930,train,hit,311877.mp4,Kinetics,8dxjcegn0oE,0,10
6932,train,hit,311459.mp4,Kinetics,yLF91UP-HPM,8,18
6933,train,hit,311371.mp4,Kinetics,efCdkrIvUyk,0,10
6934,train,hit,311798.mp4,Kinetics,G18zmTGTZTA,0,10
6935,train,hit,311752.mp4,Kinetics,-_DaD04hDww,57,67
6936,train,hit,311727.mp4,Kinetics,uE5ERlkvo-I,1,11
6937,train,hit,311167.mp4,Kinetics,z7KyLS1-Axk,16,26
6938,train,hit,311907.mp4,Kinetics,XehZ1i3JDbQ,4,14
6939,train,hit,311807.mp4,Kinetics,_tOe654jyY0,3,13
6944,train,hit,311458.mp4,Kinetics,ik8TpyexKhE,0,10
6945,train,hit,311911.mp4,Kinetics,UH8h5HY4LVM,0,10
6946,train,hit,311505.mp4,Kinetics,ZGxT9homiFU,0,10
6947,train,hit,311112.mp4,Kinetics,olhjh7LsliM,14,24
6948,train,hit,311157.mp4,Kinetics,Z-2jyjcXP4Y,0,10
6949,train,hit,311073.mp4,Kinetics,xxrMOs1CXtU,39,49
6950,train,hit,311708.mp4,Kinetics,qH28MdRGBNA,14,24
6951,train,hit,311900.mp4,Kinetics,an4ivQOg2TA,21,31
6952,train,hit,311703.mp4,Kinetics,rl63GY2mlKQ,3,13
6953,train,hit,311423.mp4,Kinetics,ARk-tpkOcx8,0,10
6954,train,hit,311784.mp4,Kinetics,WOqNGWctbkk,0,10
6955,train,hit,311681.mp4,Kinetics,AmvgEsSNXlk,0,10
6957,train,hit,311236.mp4,Kinetics,bpw78c36f1c,0,10
6958,train,hit,311228.mp4,Kinetics,iQuEIfPoel8,65,75
6960,train,hit,311411.mp4,Kinetics,g8zdJZo0atw,0,10
6961,train,hit,311311.mp4,Kinetics,BplQiPsvEeI,15,25
6964,train,hit,311643.mp4,Kinetics,S1PLG3Af3jY,0,10
6965,train,hit,311113.mp4,Kinetics,ohfPNCygRQM,0,10
6966,train,hit,311561.mp4,Kinetics,w55yqcBuojI,67,77
6967,train,hit,311504.mp4,Kinetics,dHyZXOdA43Y,0,10
6969,train,hit,311270.mp4,Kinetics,oOc7a2fX9ak,7,17
6970,train,hit,311750.mp4,Kinetics,kMSapSqiUr8,4,14
6971,train,hit,311818.mp4,Kinetics,ne0MT8J3luA,0,10
6972,train,hit,311078.mp4,Kinetics,9MNTikRiy90,13,23
6973,train,hit,311813.mp4,Kinetics,oEThtjsfHx4,3,13
6974,train,hit,311166.mp4,Kinetics,x8kp96e6zBQ,15,25
6975,train,hit,311898.mp4,Kinetics,qOAd9RtvwR8,5,15
6976,train,hit,311364.mp4,Kinetics,WRdrzeKpOyo,2,12
6977,train,hit,311652.mp4,Kinetics,WUgHF5DXxq0,3,13
6978,train,hit,311235.mp4,Kinetics,er0BN8G91X0,37,47
6979,train,hit,311455.mp4,Kinetics,wAnY5iSrHNk,5,15
6980,train,hit,311781.mp4,Kinetics,XwAdjV2ACOs,26,36
6981,train,hit,311676.mp4,Kinetics,338tiiAQWRM,0,10
6982,train,hit,311413.mp4,Kinetics,Ai4F0WdMOpQ,3,13
6983,train,hit,311277.mp4,Kinetics,8RrW5Hlv4AY,22,32
6984,train,hit,311373.mp4,Kinetics,3MfKDr79KHc,1,11
6985,train,hit,311313.mp4,Kinetics,fhuF3fuzGEU,0,10
6986,train,hit,311840.mp4,Kinetics,mioir1-rHOg,6,16
6987,train,hit,311406.mp4,Kinetics,Folg46EkaAQ,0,10
6988,train,hit,311318.mp4,Kinetics,h_BOwSTKguw,1,11
6990,train,hit,311593.mp4,Kinetics,yPEm8goQ1MY,53,63
6991,train,hit,311216.mp4,Kinetics,QE5iQ4XYmwE,23,33
6992,train,hit,311162.mp4,Kinetics,NBrZIMDPPAg,0,10
6996,train,hit,311717.mp4,Kinetics,8UicjDde4r4,2,12
6997,train,hit,311521.mp4,Kinetics,jHyFYXfnpSk,3,13
6998,train,hit,311841.mp4,Kinetics,-YhXs46MJdA,5,15
6999,train,hit,311246.mp4,Kinetics,-BU2VvyeiqE,1,11
7001,train,hit,311091.mp4,Kinetics,_s9o32WY16U,0,10
7002,train,hit,311670.mp4,Kinetics,JJElZQcEPuM,21,31
7004,train,hit,311367.mp4,Kinetics,0jLO5wCQub0,0,10
7005,train,hit,311645.mp4,Kinetics,KmOPawN35Wg,2,12
7006,train,hit,311465.mp4,Kinetics,Cn36tZUAmOo,96,106
7007,train,hit,311791.mp4,Kinetics,rjEQpFSbtPk,1,11
7008,train,hit,311485.mp4,Kinetics,bJUrph2jDac,0,10
7009,train,hit,311469.mp4,Kinetics,aRDYe1BvNvg,0,10
7010,train,hit,311252.mp4,Kinetics,JCLttLkeTWI,0,10
7011,train,hit,311422.mp4,Kinetics,e9jIEfyJeBc,4,14
7013,train,hit,311707.mp4,Kinetics,BFVC8-L7xEI,0,10
7014,train,hit,311263.mp4,Kinetics,bqKfZFZj1EI,36,46
7015,train,hit,311842.mp4,Kinetics,cellJPcEnts,0,10
7016,train,hit,311292.mp4,Kinetics,57DPFBwztrM,5,15
7017,train,hit,311629.mp4,Kinetics,K6mAhPC4O0E,2,12
7020,train,hit,311713.mp4,Kinetics,BGYxUeLos8Y,33,43
7021,train,hit,311365.mp4,Kinetics,AnR6l6YiQU4,2,12
7022,train,hit,311619.mp4,Kinetics,BEwN1B_1QYI,11,21
7024,train,hit,311121.mp4,Kinetics,OHv3L4ECzSI,4,14
7026,train,hit,311250.mp4,Kinetics,U6TLfmF_pxE,40,50
7027,train,hit,311779.mp4,Kinetics,-rUk0c3JB9c,66,76
7028,train,hit,311831.mp4,Kinetics,F5enmwmNQ_o,9,19
7029,train,hit,311408.mp4,Kinetics,3-WzmSwH7zg,0,10
7030,train,hit,311171.mp4,Kinetics,q_xoCa_ZOEU,4,14
7031,train,hit,311817.mp4,Kinetics,BDWtAzlHUvo,25,35
7032,train,hit,311620.mp4,Kinetics,ACBgN-m8n-M,4,14
7033,train,hit,311793.mp4,Kinetics,ll0XrobsBgI,0,10
7034,train,hit,311530.mp4,Kinetics,s28Gvr6C5s0,0,10
7035,train,hit,311816.mp4,Kinetics,vNNXHRzw4Ss,143,153
7036,train,hit,311587.mp4,Kinetics,49OK6fgce8Q,9,19
7037,train,hit,311778.mp4,Kinetics,9MIKdQV4QN0,0,10
7038,train,hit,311575.mp4,Kinetics,_dCyprKqOs0,0,10
7039,train,hit,311832.mp4,Kinetics,LL2s3b_OB94,0,10
7040,train,hit,311174.mp4,Kinetics,3mbN73xfi6w,20,30
7041,train,hit,311256.mp4,Kinetics,B1VgO_lGvnM,0,10
7042,train,hit,311115.mp4,Kinetics,-CeWqU9BY1I,0,10
7043,train,hit,311657.mp4,Kinetics,J13T8XsTv_Y,0,10
7044,train,hit,311262.mp4,Kinetics,akN7jcLQdi0,0,10
7045,train,hit,311158.mp4,Kinetics,2TOnhl4BQRI,31,41
7046,train,hit,311148.mp4,Kinetics,SLdJ1AZGjp0,2,12
7047,train,hit,311200.mp4,Kinetics,eeAxk7SOqpU,15,25
7048,train,hit,311209.mp4,Kinetics,SOF2IJgvQH0,0,10
7049,train,hit,311812.mp4,Kinetics,SCQpXRLb6NY,0,10
7050,train,hit,311242.mp4,Kinetics,5Wnxo4UiTFA,1,11
7051,train,hit,311258.mp4,Kinetics,sg-C8GpdxQQ,0,10
7052,train,hit,311451.mp4,Kinetics,ZSshw_CGQIg,50,60
7053,train,hit,311388.mp4,Kinetics,tpdthqerQIQ,26,36
7054,train,hit,311470.mp4,Kinetics,9XvQuC2n0zg,3,13
7055,train,hit,311334.mp4,Kinetics,6geIEn0UXNs,35,45
7056,train,hit,311916.mp4,Kinetics,DBLwC4KUxSg,0,10
7057,train,hit,311883.mp4,Kinetics,5NDhSt2eUsw,3,13
7059,train,hit,311635.mp4,Kinetics,v6IVHde3iBw,31,41
7060,train,hit,311698.mp4,Kinetics,Jko9G-9Ce2o,0,10
7061,train,hit,311545.mp4,Kinetics,53eSlBMzAHs,17,27
7062,train,hit,311392.mp4,Kinetics,VMYs8GMGjgc,0,10
7063,train,hit,311161.mp4,Kinetics,SKa82_qltlQ,6,16
7064,train,hit,311574.mp4,Kinetics,w-lHyZs_3G4,0,10
7065,train,hit,311395.mp4,Kinetics,broxg2E2SRQ,87,97
7066,train,hit,311872.mp4,Kinetics,wHDi0d7zObE,0,10
7067,train,hit,311666.mp4,Kinetics,wDU6M--WgNY,4,14
7068,train,hit,311153.mp4,Kinetics,ndDhAIRlx4w,0,10
7069,train,hit,311429.mp4,Kinetics,UI4uhyWegUs,1,11
7071,train,hit,311932.mp4,Kinetics,o_2VQcEFJ4U,3,13
7072,train,hit,311076.mp4,Kinetics,t38eceNu92w,6,16
7073,train,hit,311669.mp4,Kinetics,augKJ97AMmQ,0,10
7075,train,hit,311849.mp4,Kinetics,m4wRwEVRzEs,46,56
7076,train,hit,311714.mp4,Kinetics,Ebe5thhpwxA,0,10
7078,train,hit,311206.mp4,Kinetics,aTNSD7x3XiY,2,12
7080,train,hit,311802.mp4,Kinetics,uAeU1sUDr6E,2,12
7081,train,hit,311092.mp4,Kinetics,AoYBmYRqiFs,19,29
7082,train,hit,311684.mp4,Kinetics,Fx7DY6s6ohA,3,13
7083,train,hit,311199.mp4,Kinetics,fBG6d3tqTrA,20,30
7084,train,hit,311356.mp4,Kinetics,B87OVdTABuk,0,10
7085,train,hit,311762.mp4,Kinetics,bF_43fgIH_s,0,10
7086,train,hit,311758.mp4,Kinetics,JlpxXxYf_EU,100,110
7087,train,hit,311298.mp4,Kinetics,IoNkozVE0Os,0,10
7088,train,hit,311614.mp4,Kinetics,qALBuPwvZu8,17,27
7089,train,hit,311589.mp4,Kinetics,601QYDSXvHc,2,12
7090,train,hit,311914.mp4,Kinetics,Oi9ovn8mr0Y,16,26
7091,train,hit,311189.mp4,Kinetics,3ByZoHlRHsk,0,10
7094,train,hit,311182.mp4,Kinetics,Pq58IbP7cKQ,1,11
7095,train,hit,311359.mp4,Kinetics,E2T5lyE2cus,0,10
7096,train,hit,311541.mp4,Kinetics,k0qbTgNqx80,0,10
7097,train,hit,311493.mp4,Kinetics,IRLnjeGYpPc,3,13
7099,train,hit,311588.mp4,Kinetics,reBFe_-7OKw,0,10
7100,train,hit,311774.mp4,Kinetics,_1z5zd_24tI,5,15
7101,train,hit,311933.mp4,Kinetics,uFARyzstgMs,16,26
7102,train,hit,311353.mp4,Kinetics,4MjuUl8Os9M,0,10
7105,train,hit,311711.mp4,Kinetics,o5R3fVpQWHE,59,69
7106,train,hit,311723.mp4,Kinetics,L-8GPTW25Fs,3,13
7107,train,hit,311261.mp4,Kinetics,fausESUKpk0,0,10
7108,train,hit,311360.mp4,Kinetics,N-21RlrKX6w,0,10
7111,train,hit,311269.mp4,Kinetics,pJ-ejBS6Tj0,0,10
7112,train,hit,311519.mp4,Kinetics,PWPiMu5ltVo,25,35
7113,train,hit,311254.mp4,Kinetics,H4HZxGKlxe4,10,20
7115,train,hit,311227.mp4,Kinetics,2v3M0Rq4nME,2,12
7116,train,hit,311194.mp4,Kinetics,I2tc4KV0dHQ,0,10
7118,train,hit,311323.mp4,Kinetics,StWLMLZ_JV0,0,10
7119,train,hit,311255.mp4,Kinetics,T6280EHfxsY,0,10
7121,train,hit,311333.mp4,Kinetics,IHqcVivloKI,12,22
7122,train,hit,311257.mp4,Kinetics,uL-1y2qkvkQ,8,18
7125,train,hit,311102.mp4,Kinetics,mm_niiQfeWc,23,33
7126,train,hit,311604.mp4,Kinetics,X6dKypfXFmU,0,10
7127,train,hit,311366.mp4,Kinetics,YKBR-gFv8SA,6,16
7129,train,hit,311180.mp4,Kinetics,1el1nhSb4E0,0,10
7130,train,hit,311294.mp4,Kinetics,auDAqNQXM3s,10,20
7131,train,hit,311628.mp4,Kinetics,1Hj0K0MOXO8,55,65
7132,train,hit,311439.mp4,Kinetics,3EO6REGjm4k,14,24
7133,train,hit,311243.mp4,Kinetics,0_0aHWJke84,0,10
7134,train,hit,311271.mp4,Kinetics,_2RVh716lWQ,0,10
7135,train,hit,311870.mp4,Kinetics,MESqamTmDQs,12,22
7137,train,hit,311719.mp4,Kinetics,0-p1V8VGxIk,0,10
7138,train,hit,311070.mp4,Kinetics,4DrymRNZyGw,0,10
7141,train,hit,311893.mp4,Kinetics,Da7vKbzZqKk,0,10
7142,train,hit,311118.mp4,Kinetics,ImcG0JBoYQU,0,10
7143,train,hit,311554.mp4,Kinetics,UEiE2EZNBkg,21,31
7145,train,hit,311172.mp4,Kinetics,7R3LVHRNM64,0,10
7146,train,hit,311354.mp4,Kinetics,q82e9L9rOfE,0,10
7148,train,hit,311481.mp4,Kinetics,H0ldhOd3SLU,4,14
7150,train,hit,311312.mp4,Kinetics,GMIOXd_WZEQ,24,34
7151,train,hit,311740.mp4,Kinetics,ZPD6ZjNoCVY,4,14
7152,train,hit,311185.mp4,Kinetics,j4wpqhEjZrs,0,10
7153,train,hit,311770.mp4,Kinetics,FNsFvrWQwk8,0,10
7154,train,hit,311350.mp4,Kinetics,oOjIBRIsFTM,0,10
7155,train,hit,311731.mp4,Kinetics,XdhNydqmjr0,2,12
7156,train,hit,311906.mp4,Kinetics,97QeRZey26w,0,10
7157,train,hit,311632.mp4,Kinetics,pjnfzrZ_vRI,3,13
7158,train,hit,311728.mp4,Kinetics,_0eJQjbL94o,0,10
7159,train,hit,311240.mp4,Kinetics,28_xRyOHWsM,32,42
7160,train,hit,311098.mp4,Kinetics,nns0SFCoBq4,0,10
7161,train,hit,311680.mp4,Kinetics,W2hswPqwygY,1,11
7162,train,hit,311662.mp4,Kinetics,C8CuDtBLxdA,16,26
7163,train,hit,311792.mp4,Kinetics,r83A2cviq5s,3,13
7165,train,hit,311850.mp4,Kinetics,boEerQg9xvE,0,10
7166,train,hit,311358.mp4,Kinetics,E6QNoBeRJIE,81,91
7168,train,hit,311766.mp4,Kinetics,M3GL8LYm7fE,0,10
7169,train,hit,311720.mp4,Kinetics,wpEiYkcF-bQ,13,23
7172,train,hit,311399.mp4,Kinetics,twSqgR5bRaI,29,39
7173,train,hit,311440.mp4,Kinetics,U8ILsllNhgs,11,21
7175,train,hit,311673.mp4,Kinetics,0YKbGU5Ckss,0,10
7176,train,hit,311308.mp4,Kinetics,uCsqRCSaogI,0,10
7177,train,hit,311434.mp4,Kinetics,YjjI1KrhwDA,0,10
7178,train,hit,311215.mp4,Kinetics,jslm2PKwS7E,1,11
7179,train,hit,311417.mp4,Kinetics,fpMkccqW-hI,2,12
7181,train,hit,311443.mp4,Kinetics,b3-516DRG40,0,10
7182,train,hit,311844.mp4,Kinetics,tdPeo1_sU4o,35,45
7183,train,hit,311775.mp4,Kinetics,2r5sQ8ZBk9g,8,18
7187,train,hit,311922.mp4,Kinetics,oGvBBkmBTPo,39,49
7188,train,hit,311924.mp4,Kinetics,mh4YCxSYCU0,3,13
7189,train,hit,311712.mp4,Kinetics,6uZ5pnPreLQ,14,24
7191,train,hit,311857.mp4,Kinetics,q9mtR0kunz4,34,44
7192,train,hit,311126.mp4,Kinetics,G3D_cZOxA4o,9,19
7195,train,hit,311137.mp4,Kinetics,CqHOWAdqygE,14,24
7196,train,hit,311169.mp4,Kinetics,NTwHN-XnQhA,104,114
7198,train,hit,311618.mp4,Kinetics,xgAN4yDzjdo,0,10
7199,train,hit,311617.mp4,Kinetics,aqmsTFHZyCY,71,81
7200,train,hit,311119.mp4,Kinetics,-dCfXm4YX8k,0,10
7201,train,hit,311875.mp4,Kinetics,L-p93ScL_p4,0,10
7202,train,hit,311187.mp4,Kinetics,QIX0q3m1E9Q,0,10
7203,train,hit,311510.mp4,Kinetics,9UywHMeXZnc,9,19
7204,train,hit,311824.mp4,Kinetics,sIihCqRD8yM,2,12
7205,train,hit,311745.mp4,Kinetics,A2lr7bGyyTc,0,10
7206,train,hit,311860.mp4,Kinetics,QIjhYTsoanE,33,43
7207,train,hit,311757.mp4,Kinetics,0ZsfBnudxNM,0,10
7208,train,hit,311331.mp4,Kinetics,Jq6f2gRkblw,27,37
7209,train,hit,311160.mp4,Kinetics,IJhkBZyVtKw,0,10
7210,train,hit,311822.mp4,Kinetics,nEi7iU93pZ4,37,47
7211,train,hit,311683.mp4,Kinetics,XlA39jyMQuo,76,86
7212,train,hit,311615.mp4,Kinetics,06VqCFQKowM,22,32
7213,train,hit,311109.mp4,Kinetics,-fPmZh80nAU,2,12
7214,train,hit,311882.mp4,Kinetics,yn4nM3k8aUo,3,13
7215,train,hit,311820.mp4,Kinetics,NpIj8p874Ew,0,10
7217,train,hit,311248.mp4,Kinetics,Vn_BGQ9p2TU,4,14
7220,train,hit,311523.mp4,Kinetics,AlVZSrFIkII,0,10
7222,train,hit,311123.mp4,Kinetics,X7_iXll3-yE,0,10
7223,train,hit,311483.mp4,Kinetics,58x6RwucZWU,0,10
7224,train,hit,311701.mp4,Kinetics,aJ9Twy8RzXo,12,22
7226,train,hit,311290.mp4,Kinetics,rC3ESzvjTbU,0,10
7227,train,hit,311245.mp4,Kinetics,_QTgKvvnbew,0,10
7228,train,hit,311378.mp4,Kinetics,6Bf_TtOzdyc,19,29
7229,train,hit,311486.mp4,Kinetics,o2QkMapTTEs,11,21
7230,train,hit,311560.mp4,Kinetics,ed38aPeI6Rs,2,12
7232,train,hit,311797.mp4,Kinetics,DRXMj5hDJ_s,2,12
7233,train,hit,311706.mp4,Kinetics,9zSlEiDSvYI,0,10
7234,train,hit,311467.mp4,Kinetics,FhTqA5EgtTo,4,14
7237,train,hit,311861.mp4,Kinetics,7Ae8NEBYvSE,13,23
